BPMX-1 BPMY-1 BPMS-1 BPMA-1 BPMB-1 BPMC-1 BPMD-1 
-9.587300e-02 -3.281530e-01 11335014 2.818184e+06 2.733085e+06 2.968382e+06 2.815363e+06 
-5.840600e-02 -3.383700e-01 11332989 2.822349e+06 2.724309e+06 2.962870e+06 2.823460e+06 
-1.091860e-01 -3.420100e-01 11334796 2.813530e+06 2.732724e+06 2.973349e+06 2.815193e+06 
-1.854290e-01 -3.283230e-01 11336184 2.802684e+06 2.749097e+06 2.984684e+06 2.799718e+06 
-2.140160e-01 -3.289240e-01 11337585 2.797836e+06 2.754419e+06 2.990199e+06 2.795131e+06 
-1.758340e-01 -3.425700e-01 11336483 2.802125e+06 2.744756e+06 2.985777e+06 2.803825e+06 
-1.108850e-01 -3.471990e-01 11334753 2.811941e+06 2.732454e+06 2.974199e+06 2.816159e+06 
-8.163600e-02 -3.288130e-01 11332567 2.820122e+06 2.729715e+06 2.965479e+06 2.817251e+06 
-1.116020e-01 -3.230130e-01 11333347 2.815842e+06 2.736431e+06 2.969768e+06 2.811306e+06 
-1.663130e-01 -3.375030e-01 11334897 2.804081e+06 2.743819e+06 2.982540e+06 2.804457e+06 
-1.901670e-01 -3.456170e-01 11336762 2.798886e+06 2.747052e+06 2.988700e+06 2.802124e+06 
-1.662840e-01 -3.323840e-01 11335444 2.805003e+06 2.744978e+06 2.981647e+06 2.803816e+06 
-1.193710e-01 -3.299080e-01 11335593 2.813811e+06 2.737120e+06 2.972962e+06 2.811700e+06 
-9.467700e-02 -3.395640e-01 11333618 2.815985e+06 2.730559e+06 2.969782e+06 2.817292e+06 
-1.156350e-01 -3.414980e-01 11333203 2.811869e+06 2.733787e+06 2.973768e+06 2.813779e+06 
-1.536890e-01 -3.294830e-01 11333266 2.807253e+06 2.742689e+06 2.978375e+06 2.804949e+06 
-1.692490e-01 -3.286230e-01 11334931 2.805004e+06 2.746058e+06 2.981358e+06 2.802511e+06 
-1.512710e-01 -3.417590e-01 11335270 2.806071e+06 2.740504e+06 2.980715e+06 2.807980e+06 
-1.226930e-01 -3.460010e-01 11334863 2.810159e+06 2.734714e+06 2.976177e+06 2.813813e+06 
-1.083350e-01 -3.303040e-01 11332769 2.815085e+06 2.734322e+06 2.970429e+06 2.812932e+06 
-1.192940e-01 -3.244540e-01 11332596 2.814258e+06 2.737137e+06 2.971408e+06 2.809793e+06 
-1.439590e-01 -3.379250e-01 11334259 2.807617e+06 2.739821e+06 2.978298e+06 2.808523e+06 
-1.549200e-01 -3.447490e-01 11334500 2.804676e+06 2.740463e+06 2.981660e+06 2.807701e+06 
-1.413420e-01 -3.320960e-01 11334919 2.809357e+06 2.740469e+06 2.977056e+06 2.808037e+06 
-1.216290e-01 -3.272290e-01 11333229 2.813571e+06 2.737151e+06 2.972540e+06 2.809967e+06 
-1.131110e-01 -3.401370e-01 11333320 2.812655e+06 2.733540e+06 2.973180e+06 2.813945e+06 
-1.253630e-01 -3.431650e-01 11333447 2.809688e+06 2.735496e+06 2.975627e+06 2.812635e+06 
-1.393110e-01 -3.308890e-01 11333542 2.809694e+06 2.739885e+06 2.976226e+06 2.807737e+06 
-1.441270e-01 -3.277270e-01 11331927 2.809083e+06 2.740825e+06 2.976177e+06 2.805842e+06 
-1.329460e-01 -3.410610e-01 11334344 2.809286e+06 2.737083e+06 2.977178e+06 2.810797e+06 
-1.210700e-01 -3.454560e-01 11332747 2.810213e+06 2.733818e+06 2.975432e+06 2.813284e+06 
-1.178760e-01 -3.311920e-01 11333875 2.813669e+06 2.735965e+06 2.972722e+06 2.811518e+06 
-1.247500e-01 -3.255820e-01 11334165 2.813399e+06 2.738365e+06 2.972903e+06 2.809498e+06 
-1.325780e-01 -3.397200e-01 11334440 2.809477e+06 2.737413e+06 2.976766e+06 2.810783e+06 
-1.358830e-01 -3.444250e-01 11335087 2.808080e+06 2.737461e+06 2.978215e+06 2.811331e+06 
-1.270590e-01 -3.312010e-01 11332822 2.811626e+06 2.737490e+06 2.973919e+06 2.809787e+06 
-1.171500e-01 -3.270440e-01 11333528 2.814123e+06 2.736811e+06 2.971444e+06 2.811150e+06 
-1.195370e-01 -3.410830e-01 11334722 2.811406e+06 2.735140e+06 2.974562e+06 2.813614e+06 
-1.299640e-01 -3.443240e-01 11333434 2.808869e+06 2.735898e+06 2.976848e+06 2.811818e+06 
-1.320160e-01 -3.315420e-01 11333115 2.810785e+06 2.738354e+06 2.974958e+06 2.809018e+06 
-1.269730e-01 -3.286640e-01 11333597 2.812318e+06 2.738076e+06 2.973693e+06 2.809510e+06 
-1.172770e-01 -3.405370e-01 11334151 2.811973e+06 2.734487e+06 2.974127e+06 2.813564e+06 
-1.164390e-01 -3.426200e-01 11333476 2.811690e+06 2.733702e+06 2.974275e+06 2.813809e+06 
-1.230660e-01 -3.323580e-01 11332533 2.812007e+06 2.736558e+06 2.973291e+06 2.810677e+06 
-1.288040e-01 -3.270420e-01 11331501 2.811403e+06 2.738539e+06 2.972822e+06 2.808737e+06 
-1.263730e-01 -3.403700e-01 11332634 2.809832e+06 2.735945e+06 2.975126e+06 2.811731e+06 
-1.212140e-01 -3.446670e-01 11333531 2.810348e+06 2.734346e+06 2.975350e+06 2.813487e+06 
-1.130860e-01 -3.322040e-01 11332718 2.813900e+06 2.734810e+06 2.971598e+06 2.812410e+06 
-1.137010e-01 -3.276560e-01 11332039 2.814503e+06 2.735485e+06 2.970799e+06 2.811252e+06 
-1.231710e-01 -3.397980e-01 11332110 2.810450e+06 2.735273e+06 2.974400e+06 2.811987e+06 
-1.336140e-01 -3.437830e-01 11332141 2.808041e+06 2.736286e+06 2.977101e+06 2.810713e+06 
-1.275760e-01 -3.317140e-01 11332296 2.811480e+06 2.737197e+06 2.974130e+06 2.809489e+06 
-1.146370e-01 -3.286420e-01 11331788 2.813938e+06 2.735578e+06 2.970911e+06 2.811361e+06 
-1.050550e-01 -3.384010e-01 11331890 2.814120e+06 2.731990e+06 2.971157e+06 2.814623e+06 
-1.111830e-01 -3.417970e-01 11332271 2.812335e+06 2.732759e+06 2.972750e+06 2.814427e+06 
-1.256980e-01 -3.330550e-01 11332261 2.811322e+06 2.736862e+06 2.973782e+06 2.810294e+06 
-1.330750e-01 -3.278810e-01 11332387 2.811147e+06 2.738932e+06 2.974388e+06 2.807920e+06 
-1.245340e-01 -3.402480e-01 11331749 2.809988e+06 2.735399e+06 2.974575e+06 2.811787e+06 
-1.104390e-01 -3.439500e-01 11332121 2.811983e+06 2.732275e+06 2.972895e+06 2.814968e+06 
-1.000290e-01 -3.323970e-01 11331442 2.815765e+06 2.732252e+06 2.968890e+06 2.814535e+06 
-1.049330e-01 -3.270670e-01 11331801 2.816049e+06 2.734031e+06 2.969028e+06 2.812693e+06 
-1.241240e-01 -3.389810e-01 11331682 2.810323e+06 2.735480e+06 2.974315e+06 2.811564e+06 
-1.356510e-01 -3.431750e-01 11332858 2.807804e+06 2.737089e+06 2.977381e+06 2.810584e+06 
-1.276100e-01 -3.329450e-01 11333483 2.811317e+06 2.737505e+06 2.974432e+06 2.810229e+06 
-1.037610e-01 -3.276680e-01 11330990 2.815874e+06 2.733596e+06 2.968640e+06 2.812880e+06 
-9.220800e-02 -3.397590e-01 11331358 2.815924e+06 2.729445e+06 2.968885e+06 2.817104e+06 
-1.041890e-01 -3.423100e-01 11330196 2.812775e+06 2.731122e+06 2.970866e+06 2.815433e+06 
-1.266100e-01 -3.305830e-01 11330929 2.811318e+06 2.737090e+06 2.973206e+06 2.809315e+06 
-1.374280e-01 -3.292150e-01 11331892 2.810095e+06 2.739269e+06 2.975343e+06 2.807185e+06 
-1.253260e-01 -3.396900e-01 11331772 2.809969e+06 2.735627e+06 2.974639e+06 2.811537e+06 
-1.020150e-01 -3.432800e-01 11330951 2.813355e+06 2.730567e+06 2.971031e+06 2.815997e+06 
-8.730300e-02 -3.308350e-01 11330848 2.818386e+06 2.729893e+06 2.966444e+06 2.816125e+06 
-9.648600e-02 -3.270310e-01 11331485 2.817476e+06 2.732462e+06 2.967447e+06 2.814100e+06 
-1.225510e-01 -3.386730e-01 11330777 2.810470e+06 2.734999e+06 2.973783e+06 2.811525e+06 
-1.405180e-01 -3.444680e-01 11331705 2.806678e+06 2.737193e+06 2.978419e+06 2.809415e+06 
-1.275090e-01 -3.324030e-01 11331357 2.810821e+06 2.737152e+06 2.973678e+06 2.809706e+06 
-9.912700e-02 -3.308510e-01 11330445 2.816165e+06 2.731911e+06 2.968410e+06 2.813959e+06 
-7.947600e-02 -3.406940e-01 11329468 2.817659e+06 2.726454e+06 2.966418e+06 2.818937e+06 
-9.213600e-02 -3.416400e-01 11331953 2.815658e+06 2.729336e+06 2.969268e+06 2.817691e+06 
-1.214270e-01 -3.296110e-01 11331329 2.812654e+06 2.736294e+06 2.972368e+06 2.810013e+06 
-1.418100e-01 -3.294030e-01 11330582 2.808812e+06 2.739844e+06 2.975659e+06 2.806267e+06 
-1.303320e-01 -3.411940e-01 11332413 2.809293e+06 2.736084e+06 2.976278e+06 2.810758e+06 
-9.967400e-02 -3.431200e-01 11329456 2.813408e+06 2.729840e+06 2.970177e+06 2.816031e+06 
-7.551200e-02 -3.314030e-01 11329465 2.819689e+06 2.727712e+06 2.963755e+06 2.818309e+06 
-8.382800e-02 -3.283450e-01 11330865 2.819355e+06 2.729814e+06 2.965301e+06 2.816395e+06 
-1.167280e-01 -3.386560e-01 11331545 2.811656e+06 2.734195e+06 2.972912e+06 2.812782e+06 
-1.440150e-01 -3.419530e-01 11330739 2.806174e+06 2.738115e+06 2.978248e+06 2.808202e+06 
-1.358500e-01 -3.322910e-01 11331108 2.809376e+06 2.738515e+06 2.975143e+06 2.808074e+06 
-9.924000e-02 -3.302160e-01 11330022 2.815736e+06 2.732358e+06 2.967790e+06 2.814138e+06 
-7.045400e-02 -3.380180e-01 11328658 2.819187e+06 2.725477e+06 2.963794e+06 2.820200e+06 
-7.802600e-02 -3.409440e-01 11328239 2.817434e+06 2.725989e+06 2.965752e+06 2.819064e+06 
-1.125410e-01 -3.292360e-01 11329914 2.814067e+06 2.734320e+06 2.970483e+06 2.811043e+06 
-1.424420e-01 -3.297220e-01 11331078 2.808643e+06 2.740143e+06 2.975834e+06 2.806458e+06 
-1.379510e-01 -3.428310e-01 11331511 2.807240e+06 2.737116e+06 2.977489e+06 2.809666e+06 
-1.020030e-01 -3.431230e-01 11331651 2.813491e+06 2.730830e+06 2.971116e+06 2.816214e+06 
-6.896900e-02 -3.316910e-01 11329004 2.820938e+06 2.726135e+06 2.962784e+06 2.819147e+06 
-6.992800e-02 -3.272760e-01 11328236 2.821250e+06 2.727010e+06 2.961863e+06 2.818113e+06 
-1.066030e-01 -3.376160e-01 11330127 2.813777e+06 2.731748e+06 2.971060e+06 2.813542e+06 
-1.438220e-01 -3.411250e-01 11331842 2.806720e+06 2.738402e+06 2.978449e+06 2.808271e+06 
-1.435360e-01 -3.330070e-01 11330766 2.807366e+06 2.740104e+06 2.976103e+06 2.807193e+06 
-1.058810e-01 -3.314790e-01 11329743 2.814240e+06 2.733270e+06 2.969089e+06 2.813144e+06 
-6.342300e-02 -3.398890e-01 11329507 2.820165e+06 2.724252e+06 2.962956e+06 2.822134e+06 
-6.320800e-02 -3.392410e-01 11328615 2.820119e+06 2.724091e+06 2.962593e+06 2.821812e+06 
-9.940900e-02 -3.288460e-01 11329195 2.816256e+06 2.731918e+06 2.967874e+06 2.813147e+06 
-1.408840e-01 -3.291150e-01 11331452 2.809200e+06 2.739984e+06 2.975630e+06 2.806638e+06 
-1.465560e-01 -3.421670e-01 11331051 2.805629e+06 2.738736e+06 2.978684e+06 2.808001e+06 
-1.122900e-01 -3.440880e-01 11330563 2.811366e+06 2.732081e+06 2.972960e+06 2.814156e+06 
-6.769700e-02 -3.331510e-01 11328648 2.820882e+06 2.725500e+06 2.962790e+06 2.819476e+06 
-5.658100e-02 -3.279000e-01 11327519 2.823415e+06 2.724273e+06 2.959515e+06 2.820316e+06 
-9.121700e-02 -3.376100e-01 11330065 2.816107e+06 2.729390e+06 2.967939e+06 2.816629e+06 
-1.367490e-01 -3.388980e-01 11331038 2.808084e+06 2.737433e+06 2.976508e+06 2.809013e+06 
-1.502410e-01 -3.318830e-01 11330944 2.807010e+06 2.740945e+06 2.977726e+06 2.805263e+06 
-1.145690e-01 -3.334060e-01 11329727 2.812638e+06 2.734182e+06 2.971245e+06 2.811662e+06 
-6.750700e-02 -3.404830e-01 11329708 2.819591e+06 2.724714e+06 2.964041e+06 2.821362e+06 
-5.265000e-02 -3.398440e-01 11328134 2.821984e+06 2.721777e+06 2.960928e+06 2.823445e+06 
-8.306000e-02 -3.281170e-01 11328742 2.819021e+06 2.729189e+06 2.964587e+06 2.815945e+06 
-1.306270e-01 -3.302520e-01 11329750 2.810690e+06 2.737258e+06 2.973866e+06 2.807936e+06 
-1.523470e-01 -3.408630e-01 11331248 2.804976e+06 2.739948e+06 2.979622e+06 2.806702e+06 
-1.238370e-01 -3.436490e-01 11329730 2.808912e+06 2.734283e+06 2.974427e+06 2.812108e+06 
-7.175100e-02 -3.336410e-01 11328731 2.819866e+06 2.726383e+06 2.963384e+06 2.819098e+06 
-4.667800e-02 -3.301620e-01 11328094 2.824795e+06 2.722374e+06 2.958197e+06 2.822728e+06 
-7.285800e-02 -3.381590e-01 11328795 2.818990e+06 2.725691e+06 2.964500e+06 2.819614e+06 
-1.269660e-01 -3.383590e-01 11330711 2.810058e+06 2.735490e+06 2.974822e+06 2.810341e+06 
-1.528060e-01 -3.311150e-01 11330599 2.806524e+06 2.741534e+06 2.977871e+06 2.804670e+06 
-1.279220e-01 -3.334210e-01 11330226 2.810440e+06 2.736619e+06 2.973787e+06 2.809380e+06 
-7.603800e-02 -3.425620e-01 11331421 2.818269e+06 2.726138e+06 2.966498e+06 2.820516e+06 
-4.718000e-02 -3.405520e-01 11328025 2.822775e+06 2.720682e+06 2.960032e+06 2.824536e+06 
-6.694000e-02 -3.289600e-01 11329110 2.821937e+06 2.726155e+06 2.962099e+06 2.818919e+06 
-1.175700e-01 -3.297550e-01 11330322 2.813136e+06 2.735268e+06 2.971521e+06 2.810397e+06 
-1.493790e-01 -3.416050e-01 11331331 2.805308e+06 2.739394e+06 2.979167e+06 2.807462e+06 
-1.336570e-01 -3.430880e-01 11332331 2.808041e+06 2.736625e+06 2.976873e+06 2.810792e+06 
-8.200400e-02 -3.348030e-01 11329890 2.818397e+06 2.728008e+06 2.965971e+06 2.817514e+06 
-4.577700e-02 -3.331900e-01 11327326 2.824337e+06 2.721384e+06 2.958483e+06 2.823122e+06 
-5.957900e-02 -3.367820e-01 11329274 2.821461e+06 2.723942e+06 2.961788e+06 2.822083e+06 
-1.111500e-01 -3.396120e-01 11329619 2.812099e+06 2.732470e+06 2.971692e+06 2.813357e+06 
-1.464120e-01 -3.317850e-01 11331600 2.808176e+06 2.740135e+06 2.977511e+06 2.805778e+06 
-1.368130e-01 -3.353730e-01 11331497 2.808847e+06 2.738143e+06 2.976052e+06 2.808455e+06 
-8.812400e-02 -3.422810e-01 11330962 2.815804e+06 2.728478e+06 2.968207e+06 2.818473e+06 
-4.952700e-02 -3.413890e-01 11329088 2.822545e+06 2.721136e+06 2.960942e+06 2.824465e+06 
-5.703500e-02 -3.289310e-01 11328354 2.823264e+06 2.724468e+06 2.959900e+06 2.820722e+06 
-1.012670e-01 -3.304980e-01 11330128 2.815452e+06 2.732594e+06 2.968325e+06 2.813757e+06 
-1.406260e-01 -3.402330e-01 11331227 2.807392e+06 2.737745e+06 2.977664e+06 2.808426e+06 
-1.395900e-01 -3.424640e-01 11332335 2.807299e+06 2.737590e+06 2.978011e+06 2.809435e+06 
-9.374300e-02 -3.347880e-01 11330490 2.816139e+06 2.730565e+06 2.967872e+06 2.815914e+06 
-5.128000e-02 -3.352360e-01 11328070 2.823038e+06 2.722323e+06 2.959865e+06 2.822844e+06 
-5.321600e-02 -3.396000e-01 11328350 2.821811e+06 2.722142e+06 2.960872e+06 2.823525e+06 
-9.590300e-02 -3.370170e-01 11330355 2.815277e+06 2.730572e+06 2.968562e+06 2.815944e+06 
-1.374000e-01 -3.313370e-01 11332191 2.809573e+06 2.739186e+06 2.975567e+06 2.807865e+06 
-1.377870e-01 -3.341820e-01 11331775 2.808807e+06 2.738740e+06 2.975940e+06 2.808287e+06 
-9.883500e-02 -3.442400e-01 11330426 2.813678e+06 2.729648e+06 2.970560e+06 2.816540e+06 
-5.588700e-02 -3.398430e-01 11328883 2.821488e+06 2.722640e+06 2.961587e+06 2.823168e+06 
-5.254700e-02 -3.290640e-01 11329177 2.824411e+06 2.723677e+06 2.959515e+06 2.821574e+06 
-8.761300e-02 -3.306500e-01 11330093 2.818091e+06 2.729884e+06 2.966183e+06 2.815935e+06 
-1.315250e-01 -3.410420e-01 11329818 2.808556e+06 2.735605e+06 2.975871e+06 2.809786e+06 
-1.391840e-01 -3.404200e-01 11331246 2.807501e+06 2.737579e+06 2.977329e+06 2.808837e+06 
-1.038710e-01 -3.339700e-01 11331757 2.814813e+06 2.732801e+06 2.969860e+06 2.814283e+06 
-5.855100e-02 -3.336960e-01 11329218 2.822183e+06 2.724285e+06 2.961053e+06 2.821697e+06 
-4.985000e-02 -3.406110e-01 11329721 2.822699e+06 2.721567e+06 2.960943e+06 2.824512e+06 
-8.349800e-02 -3.371720e-01 11331432 2.817630e+06 2.728691e+06 2.966592e+06 2.818519e+06 
-1.261280e-01 -3.300560e-01 11332625 2.812002e+06 2.737423e+06 2.973557e+06 2.809643e+06 
-1.360140e-01 -3.365410e-01 11332726 2.809170e+06 2.738008e+06 2.976524e+06 2.809024e+06 
-1.046410e-01 -3.453660e-01 11331547 2.812679e+06 2.730797e+06 2.972031e+06 2.816040e+06 
-6.341500e-02 -3.403860e-01 11331146 2.820983e+06 2.724060e+06 2.963968e+06 2.822135e+06 
-4.991400e-02 -3.293400e-01 11331329 2.825210e+06 2.723834e+06 2.959505e+06 2.822780e+06 
-7.844600e-02 -3.308330e-01 11332333 2.820119e+06 2.728888e+06 2.965059e+06 2.818267e+06 
-1.195780e-01 -3.415510e-01 11332837 2.811271e+06 2.734187e+06 2.974580e+06 2.812799e+06 
-1.344540e-01 -3.401400e-01 11332537 2.808943e+06 2.736868e+06 2.977016e+06 2.809710e+06 
-1.070140e-01 -3.329310e-01 11332061 2.814528e+06 2.733603e+06 2.970324e+06 2.813606e+06 
-6.939500e-02 -3.370270e-01 11331874 2.820711e+06 2.725877e+06 2.964634e+06 2.820651e+06 
-5.388700e-02 -3.412060e-01 11330775 2.822150e+06 2.722421e+06 2.962047e+06 2.824157e+06 
-7.628200e-02 -3.378860e-01 11331924 2.819022e+06 2.727287e+06 2.965688e+06 2.819927e+06 
-1.151290e-01 -3.295240e-01 11332683 2.813926e+06 2.735716e+06 2.971398e+06 2.811643e+06 
-1.295990e-01 -3.346650e-01 11332339 2.810703e+06 2.736950e+06 2.975115e+06 2.809571e+06 
-1.071320e-01 -3.437630e-01 11333635 2.813138e+06 2.731927e+06 2.972834e+06 2.815736e+06 
-7.224500e-02 -3.404930e-01 11331581 2.819292e+06 2.725926e+06 2.965447e+06 2.820916e+06 
-5.600700e-02 -3.313540e-01 11330467 2.823698e+06 2.724211e+06 2.960853e+06 2.821705e+06 
-7.725300e-02 -3.332760e-01 11332209 2.819918e+06 2.728163e+06 2.965299e+06 2.818829e+06 
-1.124480e-01 -3.413690e-01 11332867 2.812312e+06 2.733225e+06 2.973032e+06 2.814298e+06 
-1.258790e-01 -3.410500e-01 11333860 2.810434e+06 2.735702e+06 2.975812e+06 2.811912e+06 
-1.076910e-01 -3.348080e-01 11333021 2.814694e+06 2.733242e+06 2.971408e+06 2.813677e+06 
-7.152900e-02 -3.363690e-01 11331942 2.820346e+06 2.726509e+06 2.964792e+06 2.820295e+06 
-5.654800e-02 -3.411700e-01 11330665 2.821703e+06 2.722827e+06 2.962528e+06 2.823607e+06 
-7.536100e-02 -3.378570e-01 11333300 2.819841e+06 2.727151e+06 2.966189e+06 2.820118e+06 
-1.104460e-01 -3.327140e-01 11333042 2.814319e+06 2.734369e+06 2.971267e+06 2.813087e+06 
-1.222920e-01 -3.356080e-01 11334184 2.812004e+06 2.736218e+06 2.974189e+06 2.811773e+06 
-1.066210e-01 -3.435400e-01 11333649 2.813225e+06 2.731926e+06 2.972661e+06 2.815837e+06 
-7.388800e-02 -3.408080e-01 11332927 2.819414e+06 2.726351e+06 2.966280e+06 2.820882e+06 
-5.754100e-02 -3.306400e-01 11333854 2.824366e+06 2.725454e+06 2.961853e+06 2.822181e+06 
-7.424000e-02 -3.332610e-01 11332637 2.820709e+06 2.727587e+06 2.965023e+06 2.819318e+06 
-1.084690e-01 -3.413310e-01 11334043 2.813203e+06 2.732923e+06 2.972517e+06 2.815400e+06 
-1.245720e-01 -3.402450e-01 11335368 2.810917e+06 2.736242e+06 2.975569e+06 2.812640e+06 
-1.060360e-01 -3.344840e-01 11334492 2.815080e+06 2.733691e+06 2.971113e+06 2.814608e+06 
-7.324200e-02 -3.353810e-01 11334101 2.820262e+06 2.728000e+06 2.964992e+06 2.820847e+06 
-5.502800e-02 -3.434810e-01 11333615 2.822272e+06 2.722883e+06 2.963414e+06 2.825046e+06 
-7.460600e-02 -3.380500e-01 11333050 2.819844e+06 2.726958e+06 2.965989e+06 2.820259e+06 
-1.074230e-01 -3.309170e-01 11335165 2.815653e+06 2.734711e+06 2.970923e+06 2.813878e+06 
-1.226200e-01 -3.360720e-01 11336246 2.812188e+06 2.736879e+06 2.974683e+06 2.812496e+06 
-1.054070e-01 -3.444960e-01 11336081 2.813867e+06 2.732135e+06 2.973246e+06 2.816833e+06 
-7.320300e-02 -3.413250e-01 11332363 2.818935e+06 2.726371e+06 2.965734e+06 2.821323e+06 
-5.663900e-02 -3.332380e-01 11334714 2.824244e+06 2.725077e+06 2.962342e+06 2.823051e+06 
-7.304300e-02 -3.341000e-01 11335062 2.821132e+06 2.728054e+06 2.965350e+06 2.820526e+06 
-1.070770e-01 -3.424350e-01 11336040 2.813897e+06 2.732815e+06 2.973137e+06 2.816191e+06 
-1.238230e-01 -3.394810e-01 11336472 2.811598e+06 2.736372e+06 2.975730e+06 2.812772e+06 
-1.059120e-01 -3.353820e-01 11335632 2.815324e+06 2.733687e+06 2.971647e+06 2.814974e+06 
-7.257600e-02 -3.357770e-01 11334302 2.820686e+06 2.727534e+06 2.965323e+06 2.820759e+06 
-5.367100e-02 -3.446580e-01 11334669 2.822785e+06 2.722469e+06 2.963876e+06 2.825539e+06 
-7.223500e-02 -3.387540e-01 11335353 2.820525e+06 2.727155e+06 2.966109e+06 2.821564e+06 
-1.082870e-01 -3.315340e-01 11335405 2.815695e+06 2.734568e+06 2.971493e+06 2.813649e+06 
-1.235710e-01 -3.360120e-01 11337761 2.812691e+06 2.737139e+06 2.975523e+06 2.812408e+06 
-1.069200e-01 -3.451080e-01 11336510 2.813693e+06 2.732302e+06 2.973831e+06 2.816684e+06 
-7.307500e-02 -3.430520e-01 11335718 2.819802e+06 2.726534e+06 2.967211e+06 2.822171e+06 
-5.483800e-02 -3.335970e-01 11333785 2.824265e+06 2.724474e+06 2.961841e+06 2.823205e+06 
-6.931700e-02 -3.349400e-01 11335864 2.822094e+06 2.727187e+06 2.965300e+06 2.821283e+06 
-1.051410e-01 -3.431770e-01 11337979 2.814714e+06 2.732684e+06 2.973558e+06 2.817023e+06 
-1.278400e-01 -3.406370e-01 11336863 2.810874e+06 2.736878e+06 2.976844e+06 2.812267e+06 
-1.108530e-01 -3.361780e-01 11337117 2.814778e+06 2.734678e+06 2.973154e+06 2.814507e+06 
-7.206100e-02 -3.376390e-01 11335382 2.821118e+06 2.726971e+06 2.966246e+06 2.821047e+06 
-5.013900e-02 -3.437960e-01 11336232 2.823816e+06 2.722508e+06 2.963370e+06 2.826538e+06 
-6.680100e-02 -3.404520e-01 11335213 2.821564e+06 2.725446e+06 2.965823e+06 2.822380e+06 
-1.032120e-01 -3.322130e-01 11338268 2.817128e+06 2.734296e+06 2.971408e+06 2.815436e+06 
-1.269730e-01 -3.370090e-01 11337972 2.811749e+06 2.737831e+06 2.976143e+06 2.812249e+06 
-1.131020e-01 -3.472360e-01 11337914 2.812784e+06 2.733144e+06 2.975886e+06 2.816100e+06 
-7.525700e-02 -3.423710e-01 11337040 2.819977e+06 2.727247e+06 2.967935e+06 2.821881e+06 
-4.943100e-02 -3.338600e-01 11335450 2.825400e+06 2.724061e+06 2.961174e+06 2.824815e+06 
-6.111400e-02 -3.345270e-01 11335796 2.823429e+06 2.725965e+06 2.963582e+06 2.822820e+06 
-1.006640e-01 -3.435920e-01 11337292 2.815381e+06 2.731534e+06 2.972776e+06 2.817601e+06 
-1.282940e-01 -3.414240e-01 11337907 2.810756e+06 2.737228e+06 2.977181e+06 2.812742e+06 
-1.182050e-01 -3.351550e-01 11339145 2.814142e+06 2.736669e+06 2.974789e+06 2.813545e+06 
-7.702600e-02 -3.380440e-01 11337612 2.820478e+06 2.728559e+06 2.967537e+06 2.821038e+06 
-4.715400e-02 -3.442800e-01 11336337 2.824191e+06 2.722013e+06 2.962860e+06 2.827273e+06 
-5.826500e-02 -3.395290e-01 11336159 2.823214e+06 2.724585e+06 2.964135e+06 2.824224e+06 
-9.801400e-02 -3.325110e-01 11338136 2.817990e+06 2.733264e+06 2.970532e+06 2.816350e+06 
-1.280570e-01 -3.362200e-01 11338778 2.812098e+06 2.738156e+06 2.976608e+06 2.811916e+06 
-1.217900e-01 -3.468690e-01 11338930 2.811178e+06 2.735377e+06 2.977243e+06 2.815132e+06 
-8.276500e-02 -3.441490e-01 11337191 2.818256e+06 2.728412e+06 2.969506e+06 2.821017e+06 
-4.797600e-02 -3.333670e-01 11336478 2.825904e+06 2.724235e+06 2.961000e+06 2.825339e+06 
-4.998200e-02 -3.353750e-01 11336718 2.825542e+06 2.724003e+06 2.962063e+06 2.825110e+06 
-9.080400e-02 -3.428880e-01 11338579 2.817526e+06 2.730268e+06 2.971196e+06 2.819589e+06 
-1.287120e-01 -3.430000e-01 11339617 2.811088e+06 2.737174e+06 2.978245e+06 2.813110e+06 
-1.255950e-01 -3.361450e-01 11339128 2.812783e+06 2.737669e+06 2.976399e+06 2.812277e+06 
-8.702000e-02 -3.392720e-01 11338358 2.818759e+06 2.730208e+06 2.969804e+06 2.819587e+06 
-4.755500e-02 -3.419860e-01 11335868 2.824174e+06 2.722613e+06 2.962167e+06 2.826914e+06 
-4.909400e-02 -3.404730e-01 11336757 2.824973e+06 2.722785e+06 2.962986e+06 2.826013e+06 
-8.705600e-02 -3.312950e-01 11337475 2.819884e+06 2.731477e+06 2.968104e+06 2.818010e+06 
-1.250340e-01 -3.333900e-01 11339207 2.813364e+06 2.738103e+06 2.975806e+06 2.811934e+06 
-1.296280e-01 -3.459060e-01 11339592 2.810286e+06 2.736934e+06 2.978797e+06 2.813575e+06 
-9.301300e-02 -3.453710e-01 11339347 2.816710e+06 2.730580e+06 2.972053e+06 2.820004e+06 
-5.121900e-02 -3.360900e-01 11337740 2.825269e+06 2.724523e+06 2.962494e+06 2.825454e+06 
-4.300200e-02 -3.345770e-01 11336941 2.826825e+06 2.723112e+06 2.960593e+06 2.826411e+06 
-7.852900e-02 -3.420800e-01 11338102 2.819809e+06 2.728038e+06 2.968837e+06 2.821418e+06 
-1.227730e-01 -3.415510e-01 11340041 2.812279e+06 2.736704e+06 2.976824e+06 2.814234e+06 
-1.320300e-01 -3.370020e-01 11338927 2.811076e+06 2.738973e+06 2.977274e+06 2.811603e+06 
-9.939600e-02 -3.388420e-01 11338167 2.816220e+06 2.732805e+06 2.971496e+06 2.817645e+06 
